epoch,step,test_mae,test_mae_Temperature,train_mae,val_mae,val_mae_Temperature
5,2799,,,2.6645686626434326,,
5,2849,,,2.997739315032959,,
5,2899,,,2.957409143447876,,
5,2949,,,3.0879292488098145,,
5,2999,,,2.9021401405334473,,
5,3049,,,3.477449655532837,,
5,3089,,,,4.118823528289795,4.118823528289795
6,3099,,,2.750509262084961,,
6,3149,,,2.785036325454712,,
6,3199,,,2.833022117614746,,
6,3249,,,2.9102580547332764,,
6,3299,,,2.9579296112060547,,
6,3349,,,3.2240495681762695,,
6,3399,,,2.7506020069122314,,
6,3449,,,2.7513957023620605,,
6,3499,,,2.717139720916748,,
6,3549,,,3.042837142944336,,
6,3599,,,2.9853477478027344,,
6,3604,,,,3.9796652793884277,3.9796652793884277
7,3649,,,2.742624282836914,,
7,3699,,,2.770946979522705,,
7,3749,,,2.8675880432128906,,
7,3799,,,3.2400002479553223,,
7,3849,,,2.7313380241394043,,
7,3899,,,3.009739637374878,,
7,3949,,,2.666234016418457,,
7,3999,,,2.7500500679016113,,
7,4049,,,3.0595438480377197,,
7,4099,,,3.0758025646209717,,
7,4119,,,,4.560575485229492,4.560575485229492
8,4149,,,2.6648192405700684,,
8,4199,,,2.624030590057373,,
8,4249,,,2.8922526836395264,,
8,4299,,,2.925205945968628,,
8,4349,,,2.839189052581787,,
8,4399,,,2.6645731925964355,,
8,4449,,,2.7925539016723633,,
8,4499,,,2.4697256088256836,,
8,4549,,,2.789567232131958,,
8,4599,,,2.7337121963500977,,
8,4634,,,,10.136162757873535,10.136162757873535
9,4649,,,3.1110434532165527,,
9,4699,,,2.7175261974334717,,
9,4749,,,2.934931755065918,,
9,4799,,,2.8299760818481445,,
9,4849,,,2.695552110671997,,
9,4899,,,2.620089530944824,,
9,4949,,,2.9059460163116455,,
9,4999,,,2.4824624061584473,,
9,5049,,,2.7845373153686523,,
9,5099,,,2.6996219158172607,,
9,5149,,,3.435743808746338,,
9,5149,,,,5.453838348388672,5.453838348388672
10,5199,,,2.7401514053344727,,
10,5249,,,2.7659759521484375,,
10,5299,,,2.6124508380889893,,
10,5349,,,2.724715232849121,,
10,5399,,,2.710794448852539,,
10,5449,,,2.4918711185455322,,
10,5499,,,2.972261428833008,,
10,5549,,,2.545968532562256,,
10,5599,,,2.8556199073791504,,
10,5649,,,2.75435733795166,,
10,5664,,,,7.64795446395874,7.64795446395874
11,5699,,,2.589982509613037,,
11,5749,,,2.7567169666290283,,
11,5799,,,2.846203327178955,,
11,5849,,,2.7454335689544678,,
11,5899,,,2.476284980773926,,
11,5949,,,2.916226387023926,,
11,5999,,,2.859623908996582,,
11,6049,,,2.5775041580200195,,
11,6099,,,2.8240413665771484,,
11,6149,,,2.629016399383545,,
11,6179,,,,15.589275360107422,15.589275360107422
12,6199,,,2.4165964126586914,,
12,6249,,,2.539454460144043,,
12,6299,,,2.7514142990112305,,
12,6349,,,2.885509967803955,,
12,6399,,,2.9078969955444336,,
12,6449,,,2.6123499870300293,,
12,6499,,,2.7152066230773926,,
12,6549,,,2.6391687393188477,,
12,6599,,,2.744593620300293,,
12,6649,,,2.9677228927612305,,
12,6694,,,,19.30630111694336,19.30630111694336
13,6699,,,3.0712270736694336,,
13,6749,,,2.7237861156463623,,
13,6799,,,2.543400526046753,,
13,6849,,,2.6777567863464355,,
13,6899,,,2.6600160598754883,,
13,6949,,,2.683307409286499,,
13,6999,,,2.640571117401123,,
13,7049,,,2.539217472076416,,
13,7099,,,2.6866161823272705,,
13,7149,,,2.4096121788024902,,
13,7199,,,2.5644521713256836,,
13,7209,,,,5.949230194091797,5.949230194091797
14,7249,,,2.5700037479400635,,
14,7299,,,2.3993306159973145,,
14,7349,,,2.4590954780578613,,
14,7399,,,2.7879343032836914,,
14,7449,,,2.707465410232544,,
14,7499,,,2.7681868076324463,,
14,7549,,,2.650214195251465,,
14,7599,,,2.283817768096924,,
14,7649,,,2.693408966064453,,
14,7699,,,2.5939717292785645,,
14,7724,,,,10.823124885559082,10.823124885559082
15,7749,,,2.7343356609344482,,
15,7799,,,2.597463607788086,,
15,7849,,,2.7195072174072266,,
15,7899,,,2.626443386077881,,
15,7949,,,2.5714645385742188,,
15,7999,,,2.4064533710479736,,
15,8049,,,2.4646170139312744,,
15,8099,,,2.634909152984619,,
15,8149,,,2.6537792682647705,,
15,8199,,,2.624331474304199,,
15,8239,,,,4.230786323547363,4.230786323547363
16,8249,,,3.1221537590026855,,
16,8299,,,2.3678083419799805,,
16,8349,,,2.6209568977355957,,
16,8399,,,2.3910562992095947,,
16,8449,,,2.64601731300354,,
16,8499,,,2.440203905105591,,
16,8549,,,2.4855029582977295,,
16,8599,,,2.7902159690856934,,
16,8649,,,2.301426649093628,,
16,8699,,,2.682103157043457,,
16,8749,,,2.5561089515686035,,
16,8754,,,,5.349194526672363,5.349194526672363
17,8799,,,2.0395145416259766,,
17,8849,,,2.343233585357666,,
17,8899,,,2.6858086585998535,,
17,8949,,,2.4666786193847656,,
17,8999,,,2.7126946449279785,,
17,9049,,,2.5724167823791504,,
17,9099,,,2.41945743560791,,
17,9149,,,2.5367534160614014,,
17,9199,,,2.379295825958252,,
17,9249,,,2.7519168853759766,,
17,9269,,,,3.740067720413208,3.740067720413208
18,9299,,,2.5382955074310303,,
18,9349,,,2.6750099658966064,,
18,9399,,,2.700979709625244,,
18,9449,,,2.4547386169433594,,
18,9499,,,2.5771706104278564,,
18,9549,,,2.5131850242614746,,
18,9599,,,2.395005464553833,,
18,9649,,,2.590261936187744,,
18,9699,,,2.855703353881836,,
18,9749,,,2.4442105293273926,,
18,9784,,,,9.846089363098145,9.846089363098145
19,9799,,,2.5603952407836914,,
19,9849,,,2.311681032180786,,
19,9899,,,2.54378080368042,,
19,9949,,,2.3514599800109863,,
19,9999,,,2.4053118228912354,,
19,10049,,,2.5291895866394043,,
19,10099,,,2.515495538711548,,
19,10149,,,2.7711610794067383,,
19,10199,,,2.6302413940429688,,
19,10249,,,2.4893527030944824,,
19,10299,,,2.1041359901428223,,
19,10299,,,,3.6802165508270264,3.6802165508270264
20,10300,3.882728338241577,3.882728338241577,,,
