epoch,step,test_mse,test_mse_Temperature,train_mse,val_mse,val_mse_Temperature
18,9799,,,22.77744483947754,,
18,9849,,,21.33601951599121,,
18,9899,,,21.764446258544922,,
18,9949,,,22.015382766723633,,
18,9999,,,19.91144561767578,,
18,10012,,,,21.055927276611328,21.055927276611328
19,10049,,,22.534156799316406,,
19,10099,,,21.48776626586914,,
19,10149,,,17.5384521484375,,
19,10199,,,19.496797561645508,,
19,10249,,,19.70459747314453,,
19,10299,,,23.359647750854492,,
19,10349,,,18.698841094970703,,
19,10399,,,19.482250213623047,,
19,10449,,,23.055801391601562,,
19,10499,,,18.573970794677734,,
19,10539,,,,24.093303680419922,24.093303680419922
20,10540,22.954816818237305,22.954816818237305,,,
