epoch,step,test_mae,test_mae_Temperature,train_mae,val_mae,val_mae_Temperature
6,3199,,,2.9685251712799072,,
6,3249,,,2.9351282119750977,,
6,3299,,,2.9604105949401855,,
6,3349,,,3.1630449295043945,,
6,3399,,,2.708864450454712,,
6,3449,,,2.6897149085998535,,
6,3499,,,2.712566375732422,,
6,3549,,,3.0644030570983887,,
6,3599,,,2.8635077476501465,,
6,3604,,,,7.600832939147949,7.600832939147949
7,3649,,,2.7043070793151855,,
7,3699,,,2.790605068206787,,
7,3749,,,2.8139805793762207,,
7,3799,,,2.8870513439178467,,
7,3849,,,2.7870378494262695,,
7,3899,,,2.934695243835449,,
7,3949,,,2.575709342956543,,
7,3999,,,2.7348318099975586,,
7,4049,,,3.0101261138916016,,
7,4099,,,2.934796094894409,,
7,4119,,,,7.618228912353516,7.618228912353516
8,4149,,,2.654836654663086,,
8,4199,,,2.473768711090088,,
8,4249,,,2.7552566528320312,,
8,4299,,,2.892167091369629,,
8,4349,,,2.827164888381958,,
8,4399,,,2.5620884895324707,,
8,4449,,,2.6463217735290527,,
8,4499,,,2.869525194168091,,
8,4549,,,2.6002120971679688,,
8,4599,,,2.8163094520568848,,
8,4634,,,,7.039046764373779,7.039046764373779
9,4649,,,2.773808717727661,,
9,4699,,,2.71358060836792,,
9,4749,,,2.8877780437469482,,
9,4799,,,2.676069736480713,,
9,4849,,,2.558173418045044,,
9,4899,,,2.6597719192504883,,
9,4949,,,2.7894997596740723,,
9,4999,,,2.4670772552490234,,
9,5049,,,2.734196901321411,,
9,5099,,,2.5507516860961914,,
9,5149,,,3.283294916152954,,
9,5149,,,,15.871879577636719,15.871879577636719
10,5199,,,2.577303647994995,,
10,5249,,,2.8031973838806152,,
10,5299,,,2.453484058380127,,
10,5349,,,2.8166146278381348,,
10,5399,,,2.6030609607696533,,
10,5449,,,2.416468620300293,,
10,5499,,,2.926271915435791,,
10,5549,,,2.5868496894836426,,
10,5599,,,2.725921154022217,,
10,5649,,,2.5242106914520264,,
10,5664,,,,8.400784492492676,8.400784492492676
11,5699,,,2.4344642162323,,
11,5749,,,2.996030330657959,,
11,5799,,,2.73783802986145,,
11,5849,,,2.9205563068389893,,
11,5899,,,2.3313541412353516,,
11,5949,,,3.001037120819092,,
11,5999,,,2.74819278717041,,
11,6049,,,2.4286208152770996,,
11,6099,,,2.715353488922119,,
11,6149,,,2.6517486572265625,,
11,6179,,,,4.4637770652771,4.4637770652771
12,6199,,,2.2985689640045166,,
12,6249,,,2.5523951053619385,,
12,6299,,,2.4294486045837402,,
12,6349,,,2.7391467094421387,,
12,6399,,,2.7397961616516113,,
12,6449,,,2.6381452083587646,,
12,6499,,,2.6657838821411133,,
12,6549,,,2.5356760025024414,,
12,6599,,,2.597858428955078,,
12,6649,,,2.942650318145752,,
12,6694,,,,5.577783584594727,5.577783584594727
13,6699,,,2.6438944339752197,,
13,6749,,,2.558338165283203,,
13,6799,,,2.3599283695220947,,
13,6849,,,2.61979079246521,,
13,6899,,,2.7250819206237793,,
13,6949,,,2.570753574371338,,
13,6999,,,2.454339027404785,,
13,7049,,,2.5009958744049072,,
13,7099,,,2.7134642601013184,,
13,7149,,,2.3983988761901855,,
13,7199,,,2.4675633907318115,,
13,7209,,,,3.2814865112304688,3.2814865112304688
14,7249,,,2.6377172470092773,,
14,7299,,,2.5380754470825195,,
14,7349,,,2.3993735313415527,,
14,7399,,,2.731027603149414,,
14,7449,,,2.528383255004883,,
14,7499,,,2.7128827571868896,,
14,7549,,,2.5385563373565674,,
14,7599,,,2.1843276023864746,,
14,7649,,,2.618091344833374,,
14,7699,,,2.4792897701263428,,
14,7724,,,,4.155435562133789,4.155435562133789
15,7749,,,2.4737796783447266,,
15,7799,,,2.547476291656494,,
15,7849,,,3.0288476943969727,,
15,7899,,,2.595517873764038,,
15,7949,,,2.5319151878356934,,
15,7999,,,2.3722681999206543,,
15,8049,,,2.3632898330688477,,
15,8099,,,2.5293896198272705,,
15,8149,,,2.5663247108459473,,
15,8199,,,2.420820474624634,,
15,8239,,,,4.023441791534424,4.023441791534424
16,8249,,,2.7064313888549805,,
16,8299,,,2.458712100982666,,
16,8349,,,2.6599082946777344,,
16,8399,,,2.2524211406707764,,
16,8449,,,2.6218082904815674,,
16,8499,,,2.4026806354522705,,
16,8549,,,2.4413113594055176,,
16,8599,,,2.522087574005127,,
16,8649,,,2.1307668685913086,,
16,8699,,,2.5628318786621094,,
16,8749,,,2.3585991859436035,,
16,8754,,,,7.8688812255859375,7.8688812255859375
17,8799,,,1.9333388805389404,,
17,8849,,,2.2863903045654297,,
17,8899,,,2.5130395889282227,,
17,8949,,,2.353390693664551,,
17,8999,,,2.5608315467834473,,
17,9049,,,2.384692668914795,,
17,9099,,,2.3725013732910156,,
17,9149,,,2.485875368118286,,
17,9199,,,2.5175108909606934,,
17,9249,,,2.6692395210266113,,
17,9269,,,,8.511045455932617,8.511045455932617
18,9299,,,2.470996141433716,,
18,9349,,,2.4728963375091553,,
18,9399,,,2.5354955196380615,,
18,9449,,,2.300511360168457,,
18,9499,,,2.5697622299194336,,
18,9549,,,2.4531846046447754,,
18,9599,,,2.4209306240081787,,
18,9649,,,2.370651960372925,,
18,9699,,,2.50022554397583,,
18,9749,,,2.450165033340454,,
18,9784,,,,6.034911632537842,6.034911632537842
19,9799,,,2.4470720291137695,,
19,9849,,,2.2059202194213867,,
19,9899,,,2.5007171630859375,,
19,9949,,,2.3607349395751953,,
19,9999,,,2.1444931030273438,,
19,10049,,,2.374641180038452,,
19,10099,,,2.4465084075927734,,
19,10149,,,2.4729342460632324,,
19,10199,,,2.3911983966827393,,
19,10249,,,2.2339975833892822,,
19,10299,,,1.7467910051345825,,
19,10299,,,,5.146999359130859,5.146999359130859
20,10300,5.357487201690674,5.357487201690674,,,
